데이터프레임,train_test_split(Y/R),t-test(Y/N),변수선택법,VIF(Y/N),sampling 방식,적용모델,선택된 변수,혼동행렬,Accuracy,Precision,Recall,F1-score,hyperparameter 변경
diff_df,R,t_Y,forward,v_N,ROSE,svm,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2857    0]
 [  29    1]]",0.99,1.0,0.033,0.065,none
diff_df,R,t_Y,forward,v_N,ROSE,dt,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2828   29]
 [  28    2]]",0.98,0.065,0.067,0.066,none
diff_df,R,t_Y,forward,v_N,ROSE,pr,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2333  524]
 [   7   23]]",0.816,0.042,0.767,0.08,none
diff_df,R,t_Y,forward,v_N,ROSE,rf,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2856    1]
 [  30    0]]",0.989,0.0,0.0,0.0,none
diff_df,R,t_Y,forward,v_N,SMOTE,lg,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1323 1534]
 [  13   17]]",0.46399999999999997,0.011000000000000001,0.5670000000000001,0.022000000000000002,none
diff_df,R,t_Y,forward,v_N,SMOTE,sgd,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1363 1494]
 [   5   25]]",0.481,0.016,0.833,0.032,none
diff_df,R,t_Y,forward,v_N,SMOTE,knn,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2524  333]
 [  19   11]]",0.878,0.032,0.3670000000000001,0.059000000000000004,none
diff_df,R,t_Y,forward,v_N,SMOTE,svm,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2852    5]
 [  29    1]]",0.988,0.16699999999999998,0.033,0.056,none
diff_df,R,t_Y,forward,v_N,SMOTE,dt,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2705  152]
 [  21    9]]",0.94,0.055999999999999994,0.3,0.094,none
diff_df,R,t_Y,forward,v_N,SMOTE,pr,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2305  552]
 [   6   24]]",0.807,0.042,0.8,0.079,none
diff_df,R,t_Y,forward,v_N,SMOTE,rf,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2794   63]
 [  21    9]]",0.971,0.125,0.3,0.17600000000000002,none
diff_df,R,t_Y,forward,v_N,None,lg,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1469 1388]
 [   6   24]]",0.517,0.017,0.8,0.033,none
diff_df,R,t_Y,forward,v_N,None,sgd,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1556 1301]
 [   7   23]]",0.547,0.017,0.767,0.034,none
diff_df,R,t_Y,forward,v_N,None,knn,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2856    1]
 [  30    0]]",0.989,0.0,0.0,0.0,none
diff_df,R,t_Y,forward,v_N,None,svm,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2857    0]
 [  30    0]]",0.99,0.0,0.0,0.0,none
diff_df,R,t_Y,forward,v_N,None,dt,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2831   26]
 [  25    5]]",0.982,0.161,0.16699999999999998,0.16399999999999998,none
diff_df,R,t_Y,forward,v_N,None,pr,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2857    0]
 [  30    0]]",0.99,0.0,0.0,0.0,none
diff_df,R,t_Y,forward,v_N,None,rf,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2857    0]
 [  30    0]]",0.99,0.0,0.0,0.0,none
diff_df,R,t_Y,forward,v_Y,RUSE,lg,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1337 1520]
 [   8   22]]",0.47100000000000003,0.013999999999999999,0.733,0.027999999999999997,none
diff_df,R,t_Y,forward,v_Y,RUSE,sgd,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1276 1581]
 [  12   18]]",0.448,0.011,0.6,0.022,none
diff_df,R,t_Y,forward,v_Y,RUSE,knn,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2376  481]
 [  11   19]]",0.83,0.038,0.633,0.07200000000000001,none
diff_df,R,t_Y,forward,v_Y,RUSE,svm,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2853    4]
 [  29    1]]",0.989,0.2,0.033,0.057,none
diff_df,R,t_Y,forward,v_Y,RUSE,dt,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1908  949]
 [   6   24]]",0.669,0.025,0.8,0.048,none
diff_df,R,t_Y,forward,v_Y,RUSE,pr,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2328  529]
 [   7   23]]",0.8140000000000001,0.042,0.767,0.079,none
diff_df,R,t_Y,forward,v_Y,RUSE,rf,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2354  503]
 [   4   26]]",0.8240000000000001,0.049,0.867,0.09300000000000001,none
diff_df,R,t_Y,forward,v_Y,ROSE,lg,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1330 1527]
 [  15   15]]",0.466,0.01,0.5,0.019,none
diff_df,R,t_Y,forward,v_Y,ROSE,sgd,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1467 1390]
 [   6   24]]",0.516,0.017,0.8,0.033,none
diff_df,R,t_Y,forward,v_Y,ROSE,knn,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2812   45]
 [  25    5]]",0.976,0.1,0.16699999999999998,0.125,none
diff_df,R,t_Y,forward,v_Y,ROSE,svm,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2857    0]
 [  29    1]]",0.99,1.0,0.033,0.065,none
diff_df,R,t_Y,forward,v_Y,ROSE,dt,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2824   33]
 [  27    3]]",0.979,0.083,0.1,0.091,none
diff_df,R,t_Y,forward,v_Y,ROSE,pr,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2333  524]
 [   7   23]]",0.816,0.042,0.767,0.08,none
diff_df,R,t_Y,forward,v_Y,ROSE,rf,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2856    1]
 [  30    0]]",0.989,0.0,0.0,0.0,none
diff_df,R,t_Y,forward,v_Y,SMOTE,lg,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1324 1533]
 [  13   17]]",0.46399999999999997,0.011000000000000001,0.5670000000000001,0.022000000000000002,none
diff_df,R,t_Y,forward,v_Y,SMOTE,sgd,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1367 1490]
 [   7   23]]",0.481,0.015,0.767,0.03,none
diff_df,R,t_Y,forward,v_Y,SMOTE,knn,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2539  318]
 [  20   10]]",0.883,0.03,0.33299999999999996,0.055999999999999994,none
diff_df,R,t_Y,forward,v_Y,SMOTE,svm,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2852    5]
 [  29    1]]",0.988,0.16699999999999998,0.033,0.056,none
diff_df,R,t_Y,forward,v_Y,SMOTE,dt,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2714  143]
 [  22    8]]",0.943,0.053,0.267,0.08800000000000001,none
diff_df,R,t_Y,forward,v_Y,SMOTE,pr,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2338  519]
 [   6   24]]",0.818,0.044,0.8,0.084,none
diff_df,R,t_Y,forward,v_Y,SMOTE,rf,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2795   62]
 [  21    9]]",0.971,0.127,0.3,0.17800000000000002,none
diff_df,R,t_Y,forward,v_Y,None,lg,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1469 1388]
 [   6   24]]",0.517,0.017,0.8,0.033,none
diff_df,R,t_Y,forward,v_Y,None,sgd,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[1556 1301]
 [   7   23]]",0.547,0.017,0.767,0.034,none
diff_df,R,t_Y,forward,v_Y,None,knn,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2856    1]
 [  30    0]]",0.989,0.0,0.0,0.0,none
diff_df,R,t_Y,forward,v_Y,None,svm,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2857    0]
 [  30    0]]",0.99,0.0,0.0,0.0,none
diff_df,R,t_Y,forward,v_Y,None,dt,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2831   26]
 [  25    5]]",0.982,0.161,0.16699999999999998,0.16399999999999998,none
diff_df,R,t_Y,forward,v_Y,None,pr,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2857    0]
 [  30    0]]",0.99,0.0,0.0,0.0,none
diff_df,R,t_Y,forward,v_Y,None,rf,"['growth_rate_자기자본순이익률', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_수지비율', 'growth_rate_EBITDA/매출액(%)', 'growth_rate_순운전자본회전률', 'growth_rate_EBITDA(백만원)', 'growth_rate_부채비율']","[[2857    0]
 [  30    0]]",0.99,0.0,0.0,0.0,none
diff_df,R,t_Y,backward,v_N,RUSE,lg,"['growth_rate_수지비율', 'growth_rate_유동자산 대 비유동자산비율', 'growth_rate_비유동부채비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_EBITDA(백만원)', 'growth_rate_자기자본증가율', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_운전자본회전률']","[[1192 1665]
 [  11   19]]",0.419,0.011000000000000001,0.633,0.022000000000000002,none
diff_df,R,t_Y,backward,v_N,RUSE,sgd,"['growth_rate_수지비율', 'growth_rate_유동자산 대 비유동자산비율', 'growth_rate_비유동부채비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_EBITDA(백만원)', 'growth_rate_자기자본증가율', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_운전자본회전률']","[[1299 1558]
 [  12   18]]",0.456,0.011,0.6,0.022,none
diff_df,R,t_Y,backward,v_N,RUSE,knn,"['growth_rate_수지비율', 'growth_rate_유동자산 대 비유동자산비율', 'growth_rate_비유동부채비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_EBITDA(백만원)', 'growth_rate_자기자본증가율', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_운전자본회전률']","[[2307  550]
 [  10   20]]",0.8059999999999999,0.035,0.667,0.067,none
diff_df,R,t_Y,backward,v_N,RUSE,svm,"['growth_rate_수지비율', 'growth_rate_유동자산 대 비유동자산비율', 'growth_rate_비유동부채비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_EBITDA(백만원)', 'growth_rate_자기자본증가율', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_운전자본회전률']","[[2853    4]
 [  29    1]]",0.989,0.2,0.033,0.057,none
diff_df,R,t_Y,backward,v_N,RUSE,dt,"['growth_rate_수지비율', 'growth_rate_유동자산 대 비유동자산비율', 'growth_rate_비유동부채비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_EBITDA(백만원)', 'growth_rate_자기자본증가율', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_운전자본회전률']","[[2027  830]
 [   6   24]]",0.71,0.027999999999999997,0.8,0.054000000000000006,none
diff_df,R,t_Y,backward,v_N,RUSE,pr,"['growth_rate_수지비율', 'growth_rate_유동자산 대 비유동자산비율', 'growth_rate_비유동부채비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_EBITDA(백만원)', 'growth_rate_자기자본증가율', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_운전자본회전률']","[[2321  536]
 [  11   19]]",0.8109999999999999,0.034,0.633,0.065,none
diff_df,R,t_Y,backward,v_N,RUSE,rf,"['growth_rate_수지비율', 'growth_rate_유동자산 대 비유동자산비율', 'growth_rate_비유동부채비율', 'growth_rate_종업원1인당 매출액(백만원)', 'growth_rate_EBITDA(백만원)', 'growth_rate_자기자본증가율', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_운전자본회전률']","[[2214  643]
 [   2   28]]",0.777,0.042,0.9329999999999999,0.08,none
